number,difficulty,codeLength,timestamp
2588748,216369866,200,1717333441
2588749,216581164,200,1717333443
2588750,216581164,200,1717333456
2588751,216792669,200,1717333457
2588752,217004380,200,1717333462
2588753,217004380,200,1717333471
2588754,217004380,200,1717333478
2588755,216580544,200,1717333500
2588756,216580544,200,1717333508
2588757,216580544,200,1717333515
2588758,216792048,200,1717333516
2588759,217003758,200,1717333517
2588760,216791841,200,1717333533
2588761,217003551,200,1717333539
2588762,216579717,200,1717333565
2588763,216579717,200,1717333578
2588764,216791220,200,1717333580
2588765,217002930,200,1717333581
2588766,216791014,200,1717333596
2588767,216791014,200,1717333604
2588768,217002723,200,1717333609
2588769,217002723,200,1717333622
2588770,217002723,200,1717333630
2588771,217214639,200,1717333634
2588772,217214639,200,1717333646
2588773,216790393,200,1717333669
2588774,216578684,200,1717333685
2588775,216790186,200,1717333689
2588776,216790186,200,1717333696
2588777,217001895,200,1717333697
2588778,216578065,200,1717333722
2588779,216578065,200,1717333732
2588780,216366563,200,1717333746
2588781,216577858,200,1717333748
2588782,216789359,200,1717333751
2588783,217001067,200,1717333756
2588784,217001067,200,1717333765
2588785,217001067,200,1717333773
2588786,217001067,200,1717333785
2588787,217001067,200,1717333795
2588788,216789152,200,1717333812
2588789,216789152,200,1717333819
2588790,217000860,200,1717333820
2588791,217212774,200,1717333824
2588792,217212774,200,1717333832
2588793,217424895,200,1717333837
2588794,217637223,200,1717333838
2588795,217637223,200,1717333845
2588796,217849759,200,1717333847
2588797,218062502,200,1717333848
2588798,218062502,200,1717333859
2588799,218275453,200,1717333862
2588800,218488612,200,1717333863
2588801,218275245,200,1717333877
2588802,218062086,200,1717333893
2588803,218062086,200,1717333900
2588804,217423233,200,1717333928
2588805,217423233,200,1717333940
2588806,216998579,200,1717333965
2588807,217210491,200,1717333969
2588808,217210491,200,1717333982
2588809,216574134,200,1717334010
2588810,216785632,200,1717334013
2588811,216997336,200,1717334014
2588812,217209247,200,1717334016
2588813,216785011,200,1717334039
2588814,216996715,200,1717334042
2588815,217208625,200,1717334045
2588816,216572274,200,1717334076
2588817,216783770,200,1717334082
2588818,216995472,200,1717334083
2588819,217207381,200,1717334087
2588820,217207381,200,1717334096
2588821,217419497,200,1717334100
2588822,217631820,200,1717334104
2588823,217631820,200,1717334112
2588824,217206758,200,1717334134
2588825,217418873,200,1717334135
2588826,216781904,200,1717334163
2588827,216781904,200,1717334170
2588828,216993605,200,1717334176
2588829,217205512,200,1717334178
2588830,217417626,200,1717334179
2588831,216568342,200,1717334219
2588832,216779834,200,1717334225
2588833,216991533,200,1717334228
2588834,216991533,200,1717334241
2588835,216991533,200,1717334257
2588836,216991533,200,1717334264
2588837,217203438,200,1717334265
2588838,217203438,200,1717334272
2588839,217415550,200,1717334278
2588840,216990912,200,1717334300
2588841,217202817,200,1717334302
2588842,216778593,200,1717334323
2588843,216990290,200,1717334327
2588844,216990290,200,1717334336
2588845,216778386,200,1717334356
2588846,216990083,200,1717334358
2588847,216354371,200,1717334386
2588848,215931805,196,1717334409
2588849,215510065,196,1717334431
2588850,215720524,196,1717334434
2588851,215720524,196,1717334441
2588852,215931188,196,1717334445
2588853,216142058,196,1717334446
2588854,216353134,200,1717334451
2588855,216353134,200,1717334460
2588856,216564416,200,1717334465
2588857,216775904,200,1717334468
2588858,216987599,200,1717334469
2588859,216775698,200,1717334487
2588860,216564003,200,1717334506
2588861,216564003,200,1717334515
2588862,216352515,200,1717334532
2588863,216563796,200,1717334533
2588864,216563796,200,1717334542
2588865,216563796,200,1717334552
2588866,216352308,200,1717334566
2588867,216563589,200,1717334572
2588868,216775076,200,1717334573
2588869,215928300,196,1717334608
2588870,216139167,196,1717334609
2588871,216139167,196,1717334616
2588872,216139167,196,1717334627
2588873,216350240,200,1717334629
2588874,216350240,200,1717334638
2588875,216350240,200,1717334655
2588876,216561519,200,1717334661
2588877,216773004,200,1717334663
2588878,216984696,200,1717334667
2588879,216984696,200,1717334675
2588880,216348999,200,1717334703
2588881,216560277,200,1717334708
2588882,216348793,200,1717334725
2588883,215926237,196,1717334749
2588884,216137102,196,1717334754
2588885,216137102,196,1717334763
2588886,215503889,196,1717334793
2588887,215293436,196,1717334810
2588888,215293436,196,1717334817
2588889,215083189,196,1717334835
2588890,215293231,196,1717334840
2588891,215293231,196,1717334849
2588892,215503478,196,1717334853
2588893,215713930,196,1717334854
2588894,215924588,196,1717334855
2588895,215502862,196,1717334879
2588896,215502862,196,1717334889
2588897,215713314,196,1717334893
2588898,215923971,196,1717334895
2588899,215923971,196,1717334908
2588900,215923971,196,1717334915
2588901,216134834,196,1717334916
2588902,216345903,200,1717334917
2588903,215500803,196,1717334959
2588904,215711253,196,1717334960
2588905,215921908,196,1717334962
2588906,216132769,196,1717334968
2588907,216132769,196,1717334975
2588908,216343836,200,1717334976
2588909,215710017,196,1717335007
2588910,215920671,196,1717335009
2588911,216131531,196,1717335014
2588912,216342596,200,1717335020
2588913,216342596,200,1717335033
2588914,216342596,200,1717335045
2588915,216131324,196,1717335062
2588916,216342389,200,1717335064
2588917,216131118,196,1717335078
2588918,215920053,196,1717335093
2588919,215709194,196,1717335112
2588920,215919847,196,1717335117
2588921,215708988,196,1717335131
2588922,215919641,196,1717335132
2588923,216130500,196,1717335135
2588924,216341564,200,1717335139
2588925,216552835,200,1717335145
2588926,216764312,200,1717335146
2588927,216975995,200,1717335147
2588928,216764105,200,1717335163
2588929,216975788,200,1717335164
2588930,217187678,200,1717335170
2588931,217399775,200,1717335171
2588932,217399775,200,1717335179
2588933,216975167,200,1717335201
2588934,217187056,200,1717335204
2588935,217399152,200,1717335209
2588936,217611455,200,1717335214
2588937,217398944,200,1717335228
2588938,216549732,200,1717335264
2588939,216549732,200,1717335275
2588940,216761206,200,1717335276
2588941,216126166,196,1717335309
2588942,216337226,200,1717335312
2588943,216337226,200,1717335325
2588944,216548492,200,1717335328
2588945,216971438,200,1717335330
2588946,217183324,200,1717335334
2588947,217395417,200,1717335336
2588948,217395417,200,1717335343
2588949,217183117,200,1717335362
2588950,217395209,200,1717335367
2588951,217182909,200,1717335383
2588952,217182909,200,1717335393
2588953,217182909,200,1717335405
2588954,216758725,200,1717335426
2588955,216123691,196,1717335459
2588956,216334749,200,1717335464
2588957,215067165,196,1717335513
2588958,215067165,196,1717335521
2588959,214437087,196,1717335549
2588960,214646498,196,1717335550
2588961,214646498,196,1717335557
2588962,214856113,196,1717335559
2588963,215065933,196,1717335560
2588964,215065933,196,1717335569
2588965,215065933,196,1717335577
2588966,215275958,196,1717335580
2588967,215486188,196,1717335581
2588968,215065318,196,1717335602
2588969,215065318,196,1717335615
2588970,215065318,196,1717335624
2588971,215065318,196,1717335633
2588972,215065318,196,1717335641
2588973,215065318,196,1717335650
2588974,215065318,196,1717335657
2588975,215275342,196,1717335658
2588976,215485571,196,1717335659
2588977,215696006,196,1717335664
2588978,215696006,196,1717335677
2588979,215906646,196,1717335678
2588980,216117492,196,1717335684
2588981,216117492,196,1717335693
2588982,216328544,200,1717335697
2588983,216328544,200,1717335707
2588984,216117286,196,1717335724
2588985,216117286,196,1717335733
2588986,216328338,200,1717335736
2588987,215694564,196,1717335764
2588988,215694564,196,1717335773
2588989,215694564,196,1717335781
2588990,215905203,196,1717335786
2588991,216116047,196,1717335791
2588992,216116047,196,1717335802
2588993,215904997,196,1717335818
2588994,216115841,196,1717335819
2588995,216326891,200,1717335821
2588996,216326891,200,1717335833
2588997,216115635,196,1717335851
2588998,216326685,200,1717335855
2588999,216326685,200,1717335865
2589000,216537941,200,1717335870
2589001,216537941,200,1717335881
2589002,216326479,200,1717335899
2589003,216115223,196,1717335918
2589004,215693123,196,1717335939
2589005,215693123,196,1717335952
2589006,215903760,196,1717335955
2589007,215692917,196,1717335972
2589008,215692917,196,1717335983
2589009,215061006,196,1717336011
2589010,214430946,196,1717336043
2589011,214640351,196,1717336044
2589012,214849960,196,1717336045
2589013,215059774,196,1717336048
2589014,215059774,196,1717336055
2589015,215269793,196,1717336056
2589016,215269793,196,1717336063
2589017,215480017,196,1717336065
2589018,215690446,196,1717336066
2589019,215479811,196,1717336083
2589020,215690240,196,1717336087
2589021,215690240,196,1717336094
2589022,215900875,196,1717336098
2589023,215900875,196,1717336106
2589024,215900875,196,1717336114
2589025,215900875,196,1717336121
2589026,216111715,196,1717336122
2589027,216322761,200,1717336123
2589028,216534013,200,1717336126
2589029,216534013,200,1717336135
2589030,215899639,196,1717336169
2589031,216110478,196,1717336171
2589032,215688388,196,1717336193
2589033,215899021,196,1717336196
2589034,215899021,196,1717336209
2589035,216109859,196,1717336210
2589036,216531947,200,1717336211
2589037,216531947,200,1717336220
2589038,215051755,196,1717336277
2589039,215261766,196,1717336280
2589040,215261766,196,1717336289
2589041,215261766,196,1717336296
2589042,215051550,196,1717336314
2589043,215261561,196,1717336315
2589044,215471777,196,1717336316
2589045,215261356,196,1717336330
2589046,215261356,196,1717336341
2589047,215471572,196,1717336344
2589048,215681993,196,1717336349
2589049,215050115,196,1717336377
2589050,215260124,196,1717336378
2589051,215470338,196,1717336383
2589052,215470338,196,1717336390
2589053,215680758,196,1717336395
2589054,215891383,196,1717336396
2589055,215891383,196,1717336406
2589056,215891383,196,1717336419
2589057,215680552,196,1717336437
2589058,215891177,196,1717336438
2589059,216102008,196,1717336443
2589060,216102008,196,1717336455
2589061,215468897,196,1717336484
2589062,215468897,196,1717336497
2589063,215468897,196,1717336508
2589064,215468897,196,1717336520
2589065,215468897,196,1717336527
2589066,215679315,196,1717336528
2589067,215679315,196,1717336536
2589068,216100563,196,1717336538
2589069,216100563,196,1717336546
2589070,215889528,196,1717336565
2589071,216100357,196,1717336569
2589072,216100357,196,1717336576
2589073,216311392,200,1717336580
2589074,215255187,196,1717336625
2589075,215465397,196,1717336626
2589076,215254982,196,1717336643
2589077,215465191,196,1717336646
2589078,215675606,196,1717336649
2589079,215886226,196,1717336651
2589080,216097052,196,1717336655
2589081,215252924,196,1717336692
2589082,215463131,196,1717336698
2589083,215252718,196,1717336712
2589084,215462925,196,1717336713
2589085,215673338,196,1717336714
2589086,214620248,196,1717336757
2589087,214829838,196,1717336759
2589088,214620044,196,1717336773
2589089,214620044,196,1717336784
2589090,214620044,196,1717336794
2589091,214620044,196,1717336803
2589092,214829633,196,1717336808
2589093,215039427,196,1717336810
2589094,215249426,196,1717336813
2589095,215039222,196,1717336829
2589096,215039222,196,1717336841
2589097,215039222,196,1717336851
2589098,214829223,196,1717336868
2589099,215039017,196,1717336874
2589100,215249016,196,1717336879
2589101,215459220,196,1717336882
2589102,215669629,196,1717336888
2589103,215880243,196,1717336889
2589104,215458603,196,1717336914
2589105,215458603,196,1717336923
2589106,215669011,196,1717336924
2589107,215879625,196,1717336928
2589108,215247168,196,1717336958
2589109,215457370,196,1717336959
2589110,215667777,196,1717336960
2589111,215667777,196,1717336972
2589112,215878390,196,1717336973
2589113,216089208,196,1717336978
2589114,216300232,200,1717336982
2589115,216089002,196,1717336999
2589116,216300026,200,1717337005
2589117,216300026,200,1717337012
2589118,216511256,200,1717337013
2589119,216299820,200,1717337030
2589120,216511050,200,1717337043
2589121,216088178,196,1717337064
2589122,216299201,200,1717337065
2589123,215876743,196,1717337087
2589124,216087560,196,1717337093
2589125,216298583,200,1717337094
2589126,216298583,200,1717337101
2589127,216509812,200,1717337103
2589128,213549722,196,1717337214
2589129,213549722,196,1717337222
2589130,213758266,196,1717337223
2589131,213758266,196,1717337233
2589132,213967014,196,1717337238
2589133,214175966,196,1717337243
2589134,214385122,196,1717337244
2589135,214175762,196,1717337260
2589136,214384918,196,1717337261
2589137,214594278,196,1717337262
2589138,214803842,196,1717337264
2589139,214803842,196,1717337271
2589140,214594073,196,1717337290
2589141,214594073,196,1717337297
2589142,214803637,196,1717337302
2589143,215013406,196,1717337308
2589144,215223380,196,1717337309
2589145,215433559,196,1717337310
2589146,215223175,196,1717337327
2589147,215433353,196,1717337328
2589148,215643737,196,1717337330
2589149,215854326,196,1717337335
2589150,215432736,196,1717337356
2589151,215432736,196,1717337365
2589152,215643119,196,1717337366
2589153,215853707,196,1717337372
2589154,215853707,196,1717337380
2589155,215642913,196,1717337398
2589156,215853501,196,1717337401
2589157,215431913,196,1717337422
2589158,215642295,196,1717337426
2589159,215852883,196,1717337431
2589160,215852883,196,1717337439
2589161,215431297,196,1717337461
2589162,215431297,196,1717337473
2589163,215852061,196,1717337478
2589164,216062854,196,1717337481
2589165,216273852,196,1717337483
2589166,215429036,196,1717337520
2589167,215639415,196,1717337521
2589168,215850000,196,1717337522
2589169,215850000,196,1717337533
2589170,216060791,196,1717337536
2589171,216271787,196,1717337539
2589172,216060585,196,1717337555
2589173,216271581,196,1717337556
2589174,215637975,196,1717337587
2589175,215848558,196,1717337588
2589176,216059347,196,1717337594
2589177,215848352,196,1717337609
2589178,215848352,196,1717337617
2589179,216059141,196,1717337622
2589180,216270136,196,1717337628
2589181,216058935,196,1717337642
2589182,216269930,196,1717337646
2589183,216481131,200,1717337648
2589184,216692538,200,1717337650
2589185,216057699,196,1717337678
2589186,216268692,196,1717337683
2589187,216268692,196,1717337692
2589188,216479891,200,1717337693
2589189,216479891,200,1717337704
2589190,216268485,196,1717337721
2589191,216057286,196,1717337740
2589192,216057286,196,1717337753
2589193,216057286,196,1717337764
2589194,216268279,196,1717337765
2589195,216057080,196,1717337780
2589196,215846087,196,1717337794
2589197,215846087,196,1717337805
2589198,215424513,196,1717337826
2589199,215634888,196,1717337831
2589200,215845468,196,1717337837
2589201,216056254,196,1717337840
2589202,216056254,196,1717337850
2589203,216267246,196,1717337852
2589204,215633652,196,1717337882
2589205,215844231,196,1717337883
2589206,216055016,196,1717337884
2589207,216476998,200,1717337885
2589208,216688401,200,1717337886
2589209,216900010,200,1717337887
2589210,217111826,200,1717337890
2589211,217111826,200,1717337900
2589212,217323849,200,1717337904
2589213,217536079,200,1717337909
2589214,217748516,200,1717337910
2589215,217748516,200,1717337921
2589216,217961161,200,1717337923
2589217,217748309,200,1717337939
2589218,217535665,200,1717337959
2589219,217323228,200,1717337979
2589220,216474312,200,1717338016
2589221,216685712,200,1717338019
2589222,216897319,200,1717338025
2589223,216897319,200,1717338034
2589224,217109132,200,1717338035
2589225,217321152,200,1717338036
2589226,216260017,196,1717338083
2589227,216260017,196,1717338090
2589228,216048826,196,1717338108
2589229,216048826,196,1717338117
2589230,216048826,196,1717338128
2589231,216259811,196,1717338132
2589232,216471002,200,1717338134
2589233,216682399,200,1717338138
2589234,216470796,200,1717338154
2589235,216470796,200,1717338162
2589236,216682193,200,1717338168
2589237,216470590,200,1717338186
2589238,216470590,200,1717338195
2589239,216681987,200,1717338198
2589240,214989163,196,1717338261
2589241,215199113,196,1717338262
2589242,215409268,196,1717338263
2589243,215619628,196,1717338264
2589244,215619628,196,1717338273
2589245,215830194,196,1717338278
2589246,215830194,196,1717338288
2589247,216040965,196,1717338301
2589248,216040965,196,1717338310
2589249,216040965,196,1717338319
2589250,215619011,196,1717338341
2589251,215829576,196,1717338342
2589252,215618805,196,1717338362
2589253,215829370,196,1717338363
2589254,216040140,196,1717338364
2589255,216251116,196,1717338365
2589256,216462298,200,1717338366
2589257,216673686,200,1717338367
2589258,216673686,200,1717338377
2589259,216673686,200,1717338384
2589260,216673686,200,1717338393
2589261,216250496,196,1717338416
2589262,216250496,196,1717338427
2589263,216250496,196,1717338434
2589264,216461678,200,1717338436
2589265,216038902,196,1717338458
2589266,216038902,196,1717338465
2589267,215827927,196,1717338481
2589268,215827927,196,1717338491
2589269,215406389,196,1717338514
2589270,215616746,196,1717338515
2589271,215827309,196,1717338518
2589272,216038077,196,1717338519
2589273,216249051,196,1717338520
2589274,216460231,200,1717338522
2589275,215614687,196,1717338557
2589276,215825248,196,1717338558
2589277,216036014,196,1717338559
2589278,216246986,196,1717338564
2589279,216246986,196,1717338571
2589280,216458164,200,1717338572
2589281,216669548,200,1717338576
2589282,216669548,200,1717338586
2589283,216881139,200,1717338589
2589284,216881139,200,1717338600
2589285,217092936,200,1717338603
2589286,216880932,200,1717338618
2589287,216880932,200,1717338627
2589288,216669135,200,1717338646
2589289,216880725,200,1717338648
2589290,216668928,200,1717338663
2589291,215610978,196,1717338708
2589292,215821535,196,1717338709
2589293,216032298,196,1717338710
2589294,216032298,196,1717338719
2589295,216243267,196,1717338726
2589296,216243267,196,1717338737
2589297,216243267,196,1717338749
2589298,216243267,196,1717338757
2589299,216243267,196,1717338764
2589300,216454442,200,1717338765
2589301,216665823,200,1717338767
2589302,216665823,200,1717338778
2589303,216665823,200,1717338791
2589304,216454236,200,1717338807
2589305,216665617,200,1717338808
2589306,216030856,196,1717338838
2589307,216030856,196,1717338849
2589308,216241823,196,1717338852
2589309,216030650,196,1717338872
2589310,215819683,196,1717338891
2589311,216030444,196,1717338892
2589312,216241411,196,1717338894
2589313,216452584,200,1717338896
2589314,216663963,200,1717338901
2589315,216875548,200,1717338904
2589316,217087340,200,1717338907
2589317,217299339,200,1717338912
2589318,217511545,200,1717338913
2589319,217299132,200,1717338931
2589320,217299132,200,1717338942
2589321,216662514,200,1717338975
2589322,216662514,200,1717338985
2589323,216874098,200,1717338990
2589324,216874098,200,1717339000
2589325,217085889,200,1717339002
2589326,216237901,196,1717339038
2589327,216026732,196,1717339054
2589328,216026732,196,1717339067
2589329,216237695,196,1717339069
2589330,216448864,200,1717339074
2589331,216660239,200,1717339076
2589332,216871821,200,1717339080
2589333,217083609,200,1717339084
2589334,217295604,200,1717339087
2589335,217507806,200,1717339088
2589336,217507806,200,1717339099
2589337,217295397,200,1717339115
2589338,217507599,200,1717339116
2589339,217720008,200,1717339117
2589340,217932625,200,1717339118
2589341,217506977,200,1717339139
2589342,217294568,200,1717339153
2589343,217506769,200,1717339155
2589344,217506769,200,1717339166
2589345,217719177,200,1717339169
2589346,217931793,200,1717339172
2589347,217718969,200,1717339192
2589348,217718969,200,1717339205
2589349,217506353,200,1717339223
2589350,217506353,200,1717339234
2589351,217718761,200,1717339238
2589352,217080916,200,1717339272
2589353,217292909,200,1717339273
2589354,217505109,200,1717339274
2589355,217929923,200,1717339278
2589356,217929923,200,1717339287
2589357,218142745,200,1717339289
2589358,218355775,200,1717339293
2589359,218355775,200,1717339302
2589360,218142537,200,1717339316
2589361,218355566,200,1717339319
2589362,218568803,200,1717339320
2589363,218568803,200,1717339331
2589364,218782249,200,1717339332
2589365,218568595,200,1717339349
2589366,218782040,200,1717339354
2589367,218995694,200,1717339359
2589368,219209556,200,1717339369
2589369,219423627,200,1717339372
2589370,219209347,200,1717339393
2589371,219423418,200,1717339394
2589372,218352018,200,1717339440
2589373,218565252,200,1717339443
2589374,218778694,200,1717339448
2589375,218992345,200,1717339452
2589376,219206204,200,1717339454
2589377,218992136,200,1717339469
2589378,219205995,200,1717339474
2589379,219420063,200,1717339475
2589380,219634340,200,1717339479
2589381,219634340,200,1717339490
2589382,219634340,200,1717339497
2589383,219848826,200,1717339503
2589384,219848826,200,1717339511
2589385,220063522,200,1717339512
2589386,220278427,200,1717339513
2589387,220708657,200,1717339517
2589388,220708657,200,1717339528
2589389,220708657,200,1717339537
2589390,220277587,200,1717339561
2589391,220277587,200,1717339570
2589392,220492701,200,1717339572
2589393,220708025,200,1717339575
2589394,220492490,200,1717339592
2589395,220492490,200,1717339604
2589396,220707814,200,1717339605
2589397,220923348,200,1717339607
2589398,220491858,200,1717339632
2589399,220707182,200,1717339633
2589400,220707182,200,1717339643
2589401,220922716,200,1717339644
2589402,220922716,200,1717339657
2589403,220922716,200,1717339668
2589404,220706972,200,1717339685
2589405,220491438,200,1717339703
2589406,220491438,200,1717339712
2589407,220491438,200,1717339721
2589408,219845469,200,1717339750
2589409,219845469,200,1717339761
2589410,220060161,200,1717339765
2589411,220060161,200,1717339777
2589412,218126043,200,1717339851
2589413,217700017,200,1717339872
2589414,217912614,200,1717339875
2589415,217274199,200,1717339907
2589416,217486380,200,1717339908
2589417,217698769,200,1717339913
2589418,217698769,200,1717339920
2589419,217273577,200,1717339945
2589420,217273577,200,1717339957
2589421,217485758,200,1717339959
2589422,217485758,200,1717339970
2589423,217698146,200,1717339972
2589424,217910741,200,1717339975
2589425,217697938,200,1717339991
2589426,217697938,200,1717340004
2589427,217060153,200,1717340038
2589428,217272125,200,1717340042
2589429,217484304,200,1717340045
2589430,217696691,200,1717340048
2589431,217909285,200,1717340051
2589432,217696483,200,1717340066
2589433,217909077,200,1717340070
2589434,218121878,200,1717340075
2589435,217908869,200,1717340092
2589436,218121670,200,1717340096
2589437,217482643,200,1717340129
2589438,217482643,200,1717340139
2589439,217695028,200,1717340145
2589440,216632068,200,1717340192
2589441,216843622,200,1717340197
2589442,217055383,200,1717340198
2589443,215995543,196,1717340243
2589444,215784610,196,1717340257
2589445,215573883,196,1717340275
2589446,215784404,196,1717340278
2589447,215995130,196,1717340281
2589448,216206062,196,1717340287
2589449,216206062,196,1717340295
2589450,216206062,196,1717340302
2589451,215572648,196,1717340335
2589452,215151608,196,1717340359
2589453,214941500,196,1717340375
2589454,215151403,196,1717340380
2589455,215361511,196,1717340381
2589456,215571824,196,1717340383
2589457,215150786,196,1717340408
2589458,215150786,196,1717340421
2589459,214940678,196,1717340441
2589460,214940678,196,1717340453
2589461,215150581,196,1717340454
2589462,215360688,196,1717340455
2589463,215571001,196,1717340458
2589464,215571001,196,1717340465
2589465,215781519,196,1717340466
2589466,215781519,196,1717340477
2589467,215781519,196,1717340486
2589468,215992243,196,1717340494
2589469,215570385,196,1717340519
2589470,215780902,196,1717340525
2589471,215570179,196,1717340539
2589472,215780696,196,1717340541
2589473,215780696,196,1717340550
2589474,215991419,196,1717340556
2589475,215780490,196,1717340571
2589476,215359044,196,1717340596
2589477,215148733,196,1717340616
2589478,215358839,196,1717340617
2589479,215148528,196,1717340632
2589480,215358633,196,1717340633
2589481,215148322,196,1717340647
2589482,215358427,196,1717340650
2589483,215148117,196,1717340668
2589484,215358222,196,1717340673
2589485,215358222,196,1717340686
2589486,215568532,196,1717340690
2589487,215779048,196,1717340691
2589488,215989769,196,1717340693
2589489,216200696,196,1717340699
2589490,216411829,200,1717340700
2589491,216623168,200,1717340701
2589492,216834714,200,1717340702
2589493,216622962,200,1717340719
2589494,216834507,200,1717340725
2589495,215987499,196,1717340760
2589496,215987499,196,1717340767
2589497,216198424,196,1717340768
2589498,216198424,196,1717340778
2589499,215987293,196,1717340793
2589500,216198218,196,1717340796
2589501,215987087,196,1717340813
2589502,216198011,196,1717340816
2589503,216198011,196,1717340826
2589504,215986881,196,1717340840
2589505,215986881,196,1717340848
2589506,216197805,196,1717340850
2589507,216197805,196,1717340863
2589508,216197805,196,1717340872
2589509,216197805,196,1717340879
2589510,216408935,200,1717340882
2589511,216620271,200,1717340885
2589512,216620271,200,1717340896
2589513,216831814,200,1717340900
2589514,216831814,200,1717340908
2589515,215984818,196,1717340948
2589516,215773896,196,1717340966
2589517,215773896,196,1717340973
2589518,215984612,196,1717340979
2589519,215984612,196,1717340992
2589520,216195534,196,1717340995
2589521,216406662,200,1717340996
2589522,216617996,200,1717340999
2589523,216829537,200,1717341001
2589524,216406043,200,1717341023
2589525,216617377,200,1717341025
2589526,216828917,200,1717341026
2589527,217040663,200,1717341028
2589528,217040663,200,1717341035
2589529,217252616,200,1717341038
2589530,217252616,200,1717341045
2589531,217252616,200,1717341052
2589532,217464776,200,1717341058
2589533,217677143,200,1717341064
2589534,217464568,200,1717341080
2589535,217676935,200,1717341084
2589536,217889510,200,1717341085
2589537,218102292,200,1717341091
2589538,218102292,200,1717341102
2589539,217463322,200,1717341130
2589540,216826224,200,1717341160
2589541,217037968,200,1717341164
2589542,216826017,200,1717341181
2589543,216614273,200,1717341197
2589544,216614273,200,1717341209
2589545,216402736,200,1717341226
2589546,216402736,200,1717341237
2589547,215980076,196,1717341262
2589548,216190994,196,1717341268
2589549,216190994,196,1717341280
2589550,215979870,196,1717341295
2589551,216190787,196,1717341297
2589552,216401910,200,1717341298
2589553,216613239,200,1717341301
2589554,216613239,200,1717341311
2589555,215767095,196,1717341348
2589556,215977805,196,1717341349
2589557,216188720,196,1717341350
2589558,216610962,200,1717341351
2589559,216610962,200,1717341361
2589560,216610962,200,1717341373
2589561,216822496,200,1717341377
2589562,216610756,200,1717341391
2589563,216822289,200,1717341393
2589564,216822289,200,1717341405
2589565,217034029,200,1717341410
2589566,217245976,200,1717341416
2589567,217033822,200,1717341435
2589568,216821875,200,1717341450
2589569,217033615,200,1717341454
2589570,217245561,200,1717341458
2589571,217457714,200,1717341463
2589572,217670075,200,1717341464
2589573,217882643,200,1717341467
2589574,216605987,200,1717341529
2589575,216817516,200,1717341534
2589576,217029251,200,1717341537
2589577,216393425,200,1717341567
2589578,216393425,200,1717341575
2589579,216604746,200,1717341576
2589580,216816274,200,1717341581
2589581,217028008,200,1717341583
2589582,216392185,200,1717341614
2589583,216603505,200,1717341616
2589584,216180453,196,1717341642
2589585,216391566,200,1717341645
2589586,215968928,196,1717341672
2589587,215968928,196,1717341679
2589588,215547114,196,1717341704
2589589,215757609,196,1717341708
2589590,215968309,196,1717341711
2589591,216179215,196,1717341712
2589592,215968103,196,1717341729
2589593,215546291,196,1717341751
2589594,215756785,196,1717341752
2589595,215967484,196,1717341754
2589596,216178389,196,1717341758
2589597,215756167,196,1717341782
2589598,215124070,196,1717341816
2589599,215334152,196,1717341818
2589600,215544439,196,1717341822
2589601,215544439,196,1717341832
2589602,215333947,196,1717341849
2589603,215333947,196,1717341858
2589604,215544234,196,1717341859
2589605,215754726,196,1717341864
2589606,215965423,196,1717341865
2589607,216176326,196,1717341866
2589608,216387435,200,1717341868
2589609,216387435,200,1717341881
2589610,216598750,200,1717341882
2589611,216175706,196,1717341909
2589612,216386815,200,1717341912
2589613,216386815,200,1717341922
2589614,216598130,200,1717341925
2589615,215752046,196,1717341960
2589616,215752046,196,1717341968
2589617,215752046,196,1717341979
2589618,215962741,196,1717341982
2589619,215962741,196,1717341993
2589620,216173642,196,1717341994
2589621,215962535,196,1717342011
2589622,215751635,196,1717342029
2589623,215962329,196,1717342030
2589624,216173229,196,1717342031
2589625,216384335,200,1717342032
2589626,216595647,200,1717342033
2589627,216807166,200,1717342034
2589628,217018891,200,1717342035
2589629,217230823,200,1717342036
2589630,217442962,200,1717342037
2589631,217655308,200,1717342039
2589632,217867862,200,1717342045
2589633,217655101,200,1717342061
2589634,217867654,200,1717342062
2589635,217654893,200,1717342078
2589636,217442340,200,1717342092
2589637,217017648,200,1717342120
2589638,216593786,200,1717342144
2589639,216593786,200,1717342153
2589640,216805303,200,1717342159
2589641,217017026,200,1717342161
2589642,217017026,200,1717342169
2589643,217228956,200,1717342174
2589644,217228956,200,1717342183
2589645,217653230,200,1717342185
2589646,217865781,200,1717342187
2589647,217865781,200,1717342196
2589648,217865781,200,1717342207
2589649,217865781,200,1717342218
2589650,217440263,200,1717342240
2589651,217015575,200,1717342266
2589652,217227504,200,1717342267
2589653,217439640,200,1717342268
2589654,217014954,200,1717342294
2589655,217014954,200,1717342301
2589656,215955314,196,1717342344
2589657,216166207,196,1717342345
2589658,216377306,200,1717342351
2589659,216588611,200,1717342357
2589660,216800123,200,1717342359
2589661,216588405,200,1717342379
2589662,216376893,200,1717342394
2589663,216588198,200,1717342399
2589664,216588198,200,1717342406
2589665,216799709,200,1717342411
2589666,217011427,200,1717342414
2589667,217223352,200,1717342415
2589668,217435484,200,1717342421
2589669,217435484,200,1717342431
2589670,217647823,200,1717342437
2589671,217647823,200,1717342447
2589672,217647823,200,1717342460
2589673,217860369,200,1717342462
2589674,217860369,200,1717342469
2589675,218073123,200,1717342470
2589676,217860161,200,1717342487
2589677,217860161,200,1717342498
2589678,218072915,200,1717342502
2589679,217646993,200,1717342524
